image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group
117,150a64d7e73b30817ab5c2e5f8b8aa0ecec6007b53a178802479e32e27cd089e.png,3,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
118,1529d4f11ed2215a351178293bfbe8cb55a3a15d75b86622943f6de711e173df.png,17,10-20,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.015903997686691245,Low (<10%)
119,15337a83f7a97d23a1502cb70f67df748a86177df85df78238e943a5a5932d06.png,42,40-50,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.05282067979451753,Low (<10%)
120,1538da873ceee42230cbaa3f3dddeb699dbd3a3791db6e6b4b615ccae7dc23fb.png,71,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10246710685078406,Medium (10-30%)
121,153a44d4ff611e9921fd0d0aa09567a72128cf0ff0e77d73483f848663b3185b.png,34,30-40,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.012406462038225253,Low (<10%)
122,154d2b8f5a4410d15a647c00b1bf6e8c7ed5d4746e5ea3b3a4b8c410a3521619.png,48,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10534230547287225,Medium (10-30%)
123,15e7c0acb597778e162c22582e7d3fad90d136b2d3887783e787ee225e7a5715.png,48,40-50,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.11413107568253023,Medium (10-30%)
124,16689cbcbb5d7260c4c56017994745ed3a101f5e2cd67ba0cbeaaeda71aab9d7.png,54,50-60,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10705286441160512,Medium (10-30%)
125,168f2fe0c98bd9ed06b15942b20fa19cec1d710d9e82166cdb1679dacbf0954b.png,38,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.036980406309203434,Low (<10%)
126,16b873568f5b0a3b64d6a2fbf1c9893d6836f813aaf66a1c035925b05ae0ee66.png,37,30-40,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09339463031220618,Low (<10%)
127,16b9773eda116aa855d5dd4bda7ff31cf6388395e97c3a605e9696e8808f15e9.png,67,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10359238337585466,Medium (10-30%)
128,16cf4a6e1b51f0959c5d275d8f89177e1138465e97ee86f4cb01372a9af665a3.png,33,30-40,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1624501908245,Medium (10-30%)
129,1763034b466595a57d29588878465e2e0257aa4f01acea8a340436d4a6ac3d20.png,30,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.003170695275958434,Low (<10%)
130,176d215299f18c763411963837c552d97349b6f928f1d096084323b97d98de01.png,25,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03323118094570682,Low (<10%)
131,178e2a9d5ac6b2d4ef15734449aba0a545d168a8f5944e7715a3c2617b6c9d86.png,20,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.042445105077496506,Low (<10%)
132,178eabc7254b86921133500ed2d676ed05ae5a083864b49a77f3ab9dc5c97be9.png,28,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.015320432743300258,Low (<10%)
133,17992abd02c028ba10f2380779d940284cdebe837e986aa8c69202950628f27f.png,29,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.1293579831026951,Medium (10-30%)
134,185778caa947707b1246ce5f0b86890ddd5db23b00584e3742b7ad61176cdd12.png,48,40-50,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06506905110347137,Low (<10%)
135,18c33b52ce1df0144883783f89051d4c57aa0d8e2984cd01d65d1d7f69f13479.png,12,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
136,18d78d6c0abf4ec987a82881854b148ca8e864ba05cb5d596be101b32d0c0244.png,11,10-20,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
137,18fa592021d75091cb262871d0e0231c05c2369cc3d91e69831f81dd3ad0aa75.png,68,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.08264720216978162,Low (<10%)
138,19064f030fa65f4f17fc0048c1d5a74098ddee084aee42aa5060baa0ad1fc2b6.png,40,40-50,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10753427164187561,Medium (10-30%)
139,1926112187fd273b6a0177c36bdc52bba5a183d4ecd231807fb00d81eea3e184.png,29,20-30,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.01484596149489311,Low (<10%)
140,192add1eccba994e66c852f2315f221bfec4e2e7f8bba01f360c52483d2704e7.png,95,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.19853188382142417,Medium (10-30%)
141,192d860fba01e78b2bbf993473f3a51b042b06f2cd371ad3d6d1dabf614cf6f5.png,61,60-70,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2939435960761966,Medium (10-30%)
142,1964f787b98e4e44fcf24732a3df368d6208d1f7e00e4fe7f165f145771d5bc9.png,58,50-60,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.02610175751524428,Low (<10%)
143,1973459c5480a960001da161ee150059b6b764d8ee0b8fb398f69d51f4089a63.png,18,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.028684646523148703,Low (<10%)
144,1a0510f1b6b50f83e0547423eb1d4a68931ddf9c16ff792e9591973bbca020a8.png,97,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.0977317121335208,Low (<10%)
145,1a24e7af16b297a24581254c8da6cb452dd6317dfcacc940ee209c311fc89bec.png,18,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
146,1a257109ccb818809c9bd97c4d9dc877550e83a5d960dc8cac078b5bd450bc1a.png,39,30-40,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08276841379973168,Low (<10%)
147,1ada1f980c795da5f80bca4416747427fda17029bda8b894469eff77698e77bd.png,61,60-70,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.052490441400959625,Low (<10%)
148,1b27a61eb7d6822eca7af87ad3be2d7422446603becbb93ddbea061f09ffbff3.png,39,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.041371959314364146,Low (<10%)
149,1b41fbca4861e82e8a74ba0eeb27bd22892ecaed976190100ecc42a3639c70c8.png,17,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0024214130096483037,Low (<10%)
150,1b586d8be748bfb8d24654aa40e368f2e1a60ae98abb249ba78abfb597a79a9c.png,23,20-30,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04363210922517675,Low (<10%)
151,1bc40765823188639221e9bef9cf35e73906553a6809b47d564dca35aa67dcae.png,54,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06706025282009631,Low (<10%)
152,1bd0dd4d55a78f926d0948615ba9929b4d30c317e284836fe38ec5e23a70105d.png,29,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.21188127488704342,Medium (10-30%)
153,1c48ae399ac91d1c35c7c635923157a1e36c721a77923a5e2fee75f31210d622.png,25,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.008613397661750967,Low (<10%)
154,1c56d8de4eee8f551e02fd35cd5014f437f86a6febbf886084c60a0ab487404e.png,74,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11530449993542245,Medium (10-30%)
155,1ca430e858d0f9ef14ae2ee9593a20e77475a053dcfbf1194359ca4846ed4ee0.png,1,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
156,1cbdbb80568943a7b93e98fa8994ca903c40a1fe2b82fa6ee5dad5c900519b72.png,31,30-40,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.018914972454505956,Low (<10%)
157,1cc062b000adf4603ca02e234006aec044ad4454d13dd769402a4ce68787a000.png,62,60-70,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.14411535748211027,Medium (10-30%)
158,1cebcfb6cc32acde7e095d65f81820168cf884435dc4bbecf1eb240d5bf0042f.png,64,60-70,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05185280146881616,Low (<10%)
159,1ced1604043e88d1fc4c1949a03d765478771bd5ba9670d39d090a2471a26927.png,60,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.14812604729325854,Medium (10-30%)
160,1ceffde8e25265825dad91a152fcfe8fb34e174b2977ea0f0ed2dd0111b9c49a.png,21,20-30,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06350273543379235,Low (<10%)
161,1cfcaf4c84ca43eb49c1a95b71c35c8cb3c903e714ac8e3bd5da1e1f4996d301.png,48,40-50,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.042703516104476875,Low (<10%)
162,1d0b9ad08b388990f7804a7dea78520c0e1a5618bfed938e16cde7dcce2b4c45.png,34,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.05345438119045954,Low (<10%)
163,1d4a29d25aee6401f16ade8997aa26a2b400709a16e97b8e3cfbc92542e2004a.png,17,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.08703744885986218,Low (<10%)
164,1d57f47001e0c25862f2d4e2bc0f373be74649ed8c67a25c87ae09bbca3720cb.png,57,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0345011074325251,Low (<10%)
165,1d823b99d6d3bc377527d033afa825a28f0d43783ee1dc494d407ecb0ea3de6d.png,60,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09500280117564767,Low (<10%)
166,1d92bcb621fe0c25953c39fa8b27a08fddf48225a73754b196b6d8e6a4b81a1c.png,68,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.08493151228279482,Low (<10%)
167,1e0c229ab7ac6ef4f06cef8d249a74af275960f2a9d8079b8903bba2b9c0b529.png,48,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.011117976635999475,Low (<10%)
168,1e1765202ba7a990f29822a233e29f1e712a63d5b35f8ac5a32c2b71af059a11.png,49,40-50,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07950990646246958,Low (<10%)
169,1e786f98ae19e39385c4b391367870fb9341a441aa8f7c0002e83680017e0940.png,52,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06380134376388899,Low (<10%)
170,1e8d95aad994bcdb52af88a0ebb9cb27cace7222a1ada38885663137f1c724c9.png,73,70-80,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.3757115373929943,High (>30%)
171,1e9ef62c085a28609de8e1a025a355deecb770984d6ee3761c6bcf54c036abf9.png,46,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.19296491528044776,Medium (10-30%)
172,1eb2b1b28df7f011064f86485e89ec5b88530adfe4aa650b53a079ccb50789cc.png,62,60-70,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.15330560733139348,Medium (10-30%)
173,1eee7b179166ee19ec33be12ed7d89cb16cefce0c240eae8eb85dd6a459c323b.png,73,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1474399194036015,Medium (10-30%)
174,1f4d9b6ce15095108cdd95e7c2ef59164339014c8bdbf5803ed1be99186cab26.png,53,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03135714631962549,Low (<10%)
175,1f696cb574f4c4d395ca8e511a5c9778a5a81c00ce9e2e93e4344444b0eecb6a.png,59,50-60,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.02375340810858741,Low (<10%)
176,1f9f265094d6ed2e1dd85d8d8f900dd56e0aaf40e2b23a503fe3ef821ebaef5a.png,34,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08971218013447771,Low (<10%)
177,1fb912e8a635b3dcd9854876a8470997aba099ec390f0e60c63aaa4c5840203b.png,46,40-50,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.18109779389117173,Medium (10-30%)
178,20072fe73172da25773533cef819d8f61a027a807f8e53018797910a367daa98.png,27,20-30,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2320685626240802,Medium (10-30%)
179,205b7756592388fbd725179470b5c6a7e41f2f395251f37da3f8604b5e5acb19.png,71,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.17033076618814963,Medium (10-30%)
180,20d1649beb0899588bc565886f2d403672f5f190ce57d9f8ea10965b83b471d8.png,6,0-10,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
181,20d74b9f0fafc60404129288a8818c1d8bc788f9e8e06f86ca070fef103d13cc.png,94,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.18081796012111856,Medium (10-30%)
182,216096b25e0ffe47cb3d51c202d16e274e43eaba3c671b183307a186f6ac28a3.png,54,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.21976808795362232,Medium (10-30%)
183,21829eb8f13fa02b5c90d7dd6940404619271a4615f743bdae2102c8715d24cf.png,73,70-80,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2098640295748383,Medium (10-30%)
184,21be867e44a493d4023cdd6bf7796d7955b9606b61f61f3f31b1ec2c64bb7c1d.png,96,80-100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.11785577090182807,Medium (10-30%)
185,21dbba757b5d04ece17376deeb1aef9b7a0c87e610aa30da4a0e95cc74c4ef7d.png,48,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.006872145686433302,Low (<10%)
186,223562d184e5c4e5d6d2a5c08f55732c7990c21ec699e60a72bb8fed51b6f925.png,41,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.042829997973019646,Low (<10%)
187,224e7c20c154a115857f1477dbc234a6a9b12d0a60d737fb8f14e51cd7f2ea0a.png,102,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.16180297026542734,Medium (10-30%)
188,224f62ea063097e0a0307a8aae00a86d1f75849e5c3bd88cdcf7e176e975a667.png,26,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.00796911421911422,Low (<10%)
189,2267955954a944c4fa8823e224dc3354396c3a89bc7c2053127f9aeb1dca8851.png,57,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09420328756312701,Low (<10%)
190,2274bedd2507881c8c010493a286f826f90176ecdede1f673733a10210e440cb.png,56,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.10239637119506825,Medium (10-30%)
191,2279459995886077aa62038c25ecef51cef549334a3c4d9488190c879d464658.png,62,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.12793138909881135,Medium (10-30%)
192,227e50b2d87471115202f2282a99bc36cba7fce440da07ce4d6e0e65014ae1dc.png,30,30-40,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.04316527150671335,Low (<10%)
193,22927ef070b9c5c9c1ee1a9fd0fd3b5905ec3bed3f749cc271e759c3f00a2564.png,49,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.25226873755775214,Medium (10-30%)
194,22c75056b2b0245881eea04796f0447c2925cffb01c4cea195c086925656933a.png,66,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.23134055982744844,Medium (10-30%)
